year,month,weekofyear,epidemic,total_cases,epidemic_duration,bc_total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1992,4,17,1,23.0,39,4.20179817522,0.00191534262178,-0.099899982,0.0464155,0.0836571,-0.0271428575,0.2671428568,0.114826254865,1.1,0.4,20.4,0.63142857145,200.85,0.0980158730167,0.204285714284,-0.3828571429,2.14285714285,-0.5,0.664444444444,137.5
1992,4,18,1,24.0,39,4.2765476774,0.00202288328387,-0.099899982,0.0464155,0.0836571,-0.0585714285,0.2671428568,0.0872972973514,1.1,0.4,20.4,0.63142857145,200.85,0.0632539682556,0.214285714283,-0.3828571429,2.14285714285,-0.5,0.626666666667,137.5
1992,5,19,1,29.0,39,4.61588262226,0.00201619556568,-0.099899982,0.0557643,0.0961714,-0.105,0.2671428568,0.0752895753514,1.1,0.4,21.0,0.7785714286,200.85,0.0629365079389,0.214285714283,-0.3828571429,2.14285714285,-0.5,0.613333333333,137.5
1992,5,20,1,26.0,39,4.41867746465,0.00200918159497,-0.102020008,0.0557643,0.0961714,-0.0585714285,0.2260714286,0.0754054054595,1.1,0.4,23.6,0.63142857145,200.85,0.0354365079361,0.204285714284,-0.3828571429,2.14285714285,-0.5,0.624444444444,137.5
1992,5,21,1,23.0,39,4.20179817522,0.00196111310649,-0.102020008,0.0557643,0.0961714,-0.0585714285,0.18857142835,0.0743629344054,1.1,0.4,23.6,0.7785714286,200.85,0.0802380952389,0.204285714284,-0.3828571429,2.14285714285,-0.5,0.575555555556,137.5
1992,5,22,1,20.0,39,3.96028215465,0.00198153450102,-0.102020008,0.0557643,0.0961714,-0.105,0.18857142835,0.123050193108,1.1,0.36,23.6,0.90142857145,200.85,0.0991269841306,0.204285714284,-0.48857142856,2.14285714285,-0.55,0.588888888889,162.6
1992,6,23,1,19.0,39,3.87314453657,0.00199435969968,-0.102020008,0.0557643,0.0961714,-0.105,0.18857142835,0.153513513568,1.1,0.36,23.8,0.7785714286,200.85,0.129563492067,0.204285714284,-0.49142857142,2.14285714285,-0.55,0.542222222222,171.3
1992,6,24,0,20.0,0,3.96028215465,0.00197642489205,-0.102020008,0.0557643,0.0961714,-0.105,0.15392857135,0.15621621627,1.1,0.36,25.47,0.63142857145,200.85,0.157817460319,0.204285714284,-0.49142857142,2.14285714285,-0.55,0.504444444444,181.0
1992,6,25,1,26.0,7,4.41867746465,0.00197779343249,-0.102020008,0.0515071,0.0961714,-0.105,0.13071428565,0.156486486541,1.1,0.36,25.47,0.4807142857,200.85,0.182976190478,0.204285714284,-0.52571428572,2.14285714285,-0.5,0.466666666667,181.0
1992,6,26,1,29.0,7,4.61588262226,0.00200512248437,-0.10132002,0.0515071,0.0961714,-0.105,0.10392857135,0.188841698892,1.1,0.36,25.47,0.4807142857,200.85,0.206944444444,0.189999999997,-0.52571428572,2.14285714285,-0.5,0.428888888889,181.0
1992,7,27,1,31.0,7,4.73822543488,0.00201954469195,-0.10132002,0.0515071,0.0961714,-0.105,0.13071428565,0.211969112,1.1,0.4,23.8,0.4807142857,200.85,0.240674603172,0.204285714284,-0.52571428572,2.14285714285,-0.5,0.442222222222,181.0
1992,7,28,1,28.0,7,4.55209106478,0.00203356984072,-0.10132002,0.0515071,0.0961714,-0.105,0.15392857135,0.244633204676,1.1,0.4,23.8,0.4807142857,200.85,0.270555555556,0.214285714283,-0.49142857142,2.14285714285,-0.5,0.453333333333,181.0
1992,7,29,1,26.0,7,4.41867746465,0.00203733425163,-0.10132002,0.0515071,0.0961714,-0.105,0.13071428565,0.260501930541,1.1,0.4,23.8,0.4807142857,200.85,0.300119047619,0.214285714283,-0.49142857142,2.14285714285,-0.5,0.428888888889,181.0
1992,7,30,1,32.0,7,4.79698068315,0.00310075834021,-0.10132002,0.0515071,0.0961714,-0.105,0.13071428565,0.275096525135,1.1,0.4,25.8,0.63142857145,200.85,0.287301587303,0.214285714283,-0.49142857142,2.14285714285,-0.5,0.428888888889,181.0
1992,7,31,1,35.0,7,4.96462687482,0.00312030941881,-0.10132002,0.0515071,0.0961714,-0.105,0.13071428565,0.257220077243,1.1,0.4,25.8,0.63142857145,200.85,0.301984126986,0.214285714283,-0.52571428572,2.14285714285,-0.5,0.368888888889,181.0
